year,state,sector-name,fuel-name,value,average_temp,monthly_mean_from_1901_to_2000,centroid_lon,centroid_lat
2016,Arkansas,Total carbon dioxide emissions from all sectors,All Fuels,62.13,63.1,60.41666666666666,-92.4392676639,34.8997453322
2016,California,Total carbon dioxide emissions from all sectors,All Fuels,353.37,60.08,57.36666666666667,-119.610698951,37.2460706736
2016,Colorado,Total carbon dioxide emissions from all sectors,All Fuels,88.43,47.31,44.61666666666667,-105.547824721,38.9985518194
2016,Connecticut,Total carbon dioxide emissions from all sectors,All Fuels,34.1,52.22,48.03333333333333,-72.7257060428,41.6202863352
2016,Delaware,Total carbon dioxide emissions from all sectors,All Fuels,14.42,57.85,54.175,-75.4004040929,38.8870164548
2016,Florida,Total carbon dioxide emissions from all sectors,All Fuels,238.84,72.6,70.09166666666667,-81.7974638723,28.628439264699995
2016,Georgia,Total carbon dioxide emissions from all sectors,All Fuels,144.54,66.06,63.333333333333336,-83.4463418309,32.6492290722
2016,Idaho,Total carbon dioxide emissions from all sectors,All Fuels,18.34,45.3,42.59166666666667,-114.659382348,44.0890895052
2016,Illinois,Total carbon dioxide emissions from all sectors,All Fuels,207.43,55.25,51.63333333333333,-89.19839676140002,40.0650409125
2016,Indiana,Total carbon dioxide emissions from all sectors,All Fuels,181.83,54.75,51.31666666666666,-86.2756397346,39.9081412284
2016,Iowa,Total carbon dioxide emissions from all sectors,All Fuels,73.98,51.12,47.5,-93.50006496049998,42.0746268788
2016,Kansas,Total carbon dioxide emissions from all sectors,All Fuels,62.61,57.48,54.125,-98.3802131736,38.4847081514
2016,Kentucky,Total carbon dioxide emissions from all sectors,All Fuels,126.81,58.41,55.48333333333333,-85.2904560935,37.5266674638
2016,Louisiana,Total carbon dioxide emissions from all sectors,All Fuels,189.16,68.92,66.38333333333334,-92.5856620163,31.0584069584
2016,Maine,Total carbon dioxide emissions from all sectors,All Fuels,16.15,43.68,40.075,-69.2266474552,45.3714334913
2016,Maryland,Total carbon dioxide emissions from all sectors,All Fuels,60.47,56.92,53.78333333333333,-76.7724546076,39.0369222963
2016,Massachusetts,Total carbon dioxide emissions from all sectors,All Fuels,64.09,50.78,46.95,-71.7986394244,42.2533023991
2016,Michigan,Total carbon dioxide emissions from all sectors,All Fuels,154.52,47.82,43.56666666666667,-85.4371669561,44.3506813109
2016,Minnesota,Total carbon dioxide emissions from all sectors,All Fuels,91.1,44.96,40.06666666666667,-94.3090126515,46.3163329315
2016,Mississippi,Total carbon dioxide emissions from all sectors,All Fuels,62.32,66.22,63.63333333333333,-89.6652136847,32.750866634
2016,Missouri,Total carbon dioxide emissions from all sectors,All Fuels,119.02,57.86,54.5,-92.47741015779998,38.3676131565
2016,Montana,Total carbon dioxide emissions from all sectors,All Fuels,31.14,45.03,41.141666666666666,-109.645148622,47.0335364218
2016,Nebraska,Total carbon dioxide emissions from all sectors,All Fuels,48.35,51.88,48.38333333333333,-99.8108090713,41.5271489603
2016,Nevada,Total carbon dioxide emissions from all sectors,All Fuels,39.97,51.96,49.49166666666667,-116.65522549,39.3562373462
2016,New Hampshire,Total carbon dioxide emissions from all sectors,All Fuels,13.81,46.19,42.36666666666667,-71.5775941473,43.6856317461
2016,New Jersey,Total carbon dioxide emissions from all sectors,All Fuels,105.63,55.42,51.44166666666666,-74.6607541123,40.1844273633
2016,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,48.85,55.45,52.85833333333334,-106.108388616,34.4213707591
2016,New York,Total carbon dioxide emissions from all sectors,All Fuels,170.15,48.12,44.5,-75.5031182762,42.9403901101
2016,North Carolina,Total carbon dioxide emissions from all sectors,All Fuels,124.9,61.28,58.50833333333333,-79.3723797543,35.5415341226
2016,North Dakota,Total carbon dioxide emissions from all sectors,All Fuels,54.93,44.82,39.69166666666667,-100.469321077,47.446338517
2016,Ohio,Total carbon dioxide emissions from all sectors,All Fuels,205.33,54.1,50.400000000000006,-82.7900611953,40.291452206
2016,Oklahoma,Total carbon dioxide emissions from all sectors,All Fuels,96.1,62.53,59.66666666666666,-97.5082927121,35.5834856477
2016,Oregon,Total carbon dioxide emissions from all sectors,All Fuels,37.67,48.96,46.46666666666667,-120.555413394,43.93664816060001
2016,Pennsylvania,Total carbon dioxide emissions from all sectors,All Fuels,217.99,51.39,48.125,-77.7995595623,40.8738378455
2016,Rhode Island,Total carbon dioxide emissions from all sectors,All Fuels,9.59,52.69,48.59166666666667,-71.5536120535,41.6760813901
2016,South Carolina,Total carbon dioxide emissions from all sectors,All Fuels,72.26,65.26,62.39166666666667,-80.8961396866,33.9079742468
2016,South Dakota,Total carbon dioxide emissions from all sectors,All Fuels,14.8,48.71,44.55833333333333,-100.230507516,44.4361607025
2016,Tennessee,Total carbon dioxide emissions from all sectors,All Fuels,101.36,60.73,57.66666666666666,-86.3433803654,35.8429870949
2016,Texas,Total carbon dioxide emissions from all sectors,All Fuels,656.87,67.22,64.625,-99.3506971451,31.4844643819
2016,Utah,Total carbon dioxide emissions from all sectors,All Fuels,58.83,50.21,47.55833333333334,-111.678216374,39.3237947509
2016,Vermont,Total carbon dioxide emissions from all sectors,All Fuels,5.91,45.12,41.333333333333336,-72.6626493581,44.07519582519999
2016,Virginia,Total carbon dioxide emissions from all sectors,All Fuels,110.07,57.57,54.81666666666666,-78.8122544727,37.5150238913
2016,Washington,Total carbon dioxide emissions from all sectors,All Fuels,79.41,48.84,46.15833333333333,-120.446866425,47.3809688818
2016,West Virginia,Total carbon dioxide emissions from all sectors,All Fuels,94.49,54.58,51.56666666666666,-80.6137119661,38.6425987436
2016,Wisconsin,Total carbon dioxide emissions from all sectors,All Fuels,95.62,46.69,42.36666666666667,-90.0116942643,44.6380301915
2016,Wyoming,Total carbon dioxide emissions from all sectors,All Fuels,61.26,44.1,40.75833333333333,-107.551454075,42.999642032
2017,Alabama,Total carbon dioxide emissions from all sectors,All Fuels,108.59,65.17,63.09166666666667,-86.8283719359,32.7898321918
2017,Arizona,Total carbon dioxide emissions from all sectors,All Fuels,90.48,62.95,59.35833333333333,-111.664418336,34.2931098705
2017,Arkansas,Total carbon dioxide emissions from all sectors,All Fuels,64.18,62.52,60.38333333333333,-92.4392676639,34.8997453322
2017,California,Total carbon dioxide emissions from all sectors,All Fuels,356.53,60.18,57.4,-119.610698951,37.2460706736
2017,Colorado,Total carbon dioxide emissions from all sectors,All Fuels,88.78,47.72,44.61666666666667,-105.547824721,38.9985518194
2017,Connecticut,Total carbon dioxide emissions from all sectors,All Fuels,33.86,51.07,48.025,-72.7257060428,41.6202863352
2017,Delaware,Total carbon dioxide emissions from all sectors,All Fuels,13.77,57.77,54.19166666666666,-75.4004040929,38.8870164548
2017,Florida,Total carbon dioxide emissions from all sectors,All Fuels,238.44,73.02,70.125,-81.7974638723,28.628439264699995
2017,Georgia,Total carbon dioxide emissions from all sectors,All Fuels,141.84,65.92,63.34166666666667,-83.4463418309,32.6492290722
2017,Idaho,Total carbon dioxide emissions from all sectors,All Fuels,18.7,43.99,42.56666666666667,-114.659382348,44.0890895052
2017,Illinois,Total carbon dioxide emissions from all sectors,All Fuels,205.98,54.34,51.625,-89.19839676140002,40.0650409125
2017,Indiana,Total carbon dioxide emissions from all sectors,All Fuels,175.89,53.99,51.31666666666666,-86.2756397346,39.9081412284
2017,Iowa,Total carbon dioxide emissions from all sectors,All Fuels,76.31,49.94,47.525,-93.50006496049998,42.0746268788
2017,Kansas,Total carbon dioxide emissions from all sectors,All Fuels,59.03,56.32,54.125,-98.3802131736,38.4847081514
2017,Kentucky,Total carbon dioxide emissions from all sectors,All Fuels,116.78,57.86,55.48333333333333,-85.2904560935,37.5266674638
2017,Louisiana,Total carbon dioxide emissions from all sectors,All Fuels,193.4,68.88,66.39166666666667,-92.5856620163,31.0584069584
2017,Maine,Total carbon dioxide emissions from all sectors,All Fuels,15.38,42.53,40.09166666666666,-69.2266474552,45.3714334913
2017,Maryland,Total carbon dioxide emissions from all sectors,All Fuels,55.04,56.81,53.78333333333333,-76.7724546076,39.0369222963
2017,Massachusetts,Total carbon dioxide emissions from all sectors,All Fuels,64.72,49.74,46.9,-71.7986394244,42.2533023991
2017,Michigan,Total carbon dioxide emissions from all sectors,All Fuels,155.69,46.48,43.575,-85.4371669561,44.3506813109
2017,Minnesota,Total carbon dioxide emissions from all sectors,All Fuels,91.28,42.7,40.05833333333333,-94.3090126515,46.3163329315
2017,Mississippi,Total carbon dioxide emissions from all sectors,All Fuels,60.46,65.87,63.625,-89.6652136847,32.750866634
2017,Missouri,Total carbon dioxide emissions from all sectors,All Fuels,124.51,57.06,54.49166666666667,-92.47741015779998,38.3676131565
2017,Montana,Total carbon dioxide emissions from all sectors,All Fuels,31.25,42.89,41.141666666666666,-109.645148622,47.0335364218
2017,Nebraska,Total carbon dioxide emissions from all sectors,All Fuels,47.88,50.56,48.39166666666667,-99.8108090713,41.5271489603
2017,Nevada,Total carbon dioxide emissions from all sectors,All Fuels,40.21,52.03,49.475,-116.65522549,39.3562373462
2017,New Hampshire,Total carbon dioxide emissions from all sectors,All Fuels,13.51,45.13,42.35,-71.5775941473,43.6856317461
2017,New Jersey,Total carbon dioxide emissions from all sectors,All Fuels,99.36,54.72,51.458333333333336,-74.6607541123,40.1844273633
2017,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,49.62,56.32,52.84166666666667,-106.108388616,34.4213707591
2017,New York,Total carbon dioxide emissions from all sectors,All Fuels,165.84,47.12,44.49166666666667,-75.5031182762,42.9403901101
2017,North Carolina,Total carbon dioxide emissions from all sectors,All Fuels,121.15,61.08,58.525,-79.3723797543,35.5415341226
2017,North Dakota,Total carbon dioxide emissions from all sectors,All Fuels,56.92,41.78,39.7,-100.469321077,47.446338517
2017,Ohio,Total carbon dioxide emissions from all sectors,All Fuels,205.06,53.31,50.425,-82.7900611953,40.291452206
2017,Oklahoma,Total carbon dioxide emissions from all sectors,All Fuels,93.45,61.73,59.68333333333334,-97.5082927121,35.5834856477
2017,Oregon,Total carbon dioxide emissions from all sectors,All Fuels,38.79,47.81,46.475,-120.555413394,43.93664816060001
2017,Pennsylvania,Total carbon dioxide emissions from all sectors,All Fuels,215.3,50.75,48.125,-77.7995595623,40.8738378455
2017,Rhode Island,Total carbon dioxide emissions from all sectors,All Fuels,9.97,51.69,48.55,-71.5536120535,41.6760813901
2017,South Carolina,Total carbon dioxide emissions from all sectors,All Fuels,69.96,65.09,62.375,-80.8961396866,33.9079742468
2017,South Dakota,Total carbon dioxide emissions from all sectors,All Fuels,14.66,46.5,44.55,-100.230507516,44.4361607025
2017,Tennessee,Total carbon dioxide emissions from all sectors,All Fuels,97.41,60.02,57.66666666666666,-86.3433803654,35.8429870949
2017,Texas,Total carbon dioxide emissions from all sectors,All Fuels,665.09,67.4,64.64999999999999,-99.3506971451,31.4844643819
2017,Utah,Total carbon dioxide emissions from all sectors,All Fuels,59.03,50.55,47.53333333333333,-111.678216374,39.3237947509
2017,Vermont,Total carbon dioxide emissions from all sectors,All Fuels,5.83,44.05,41.34166666666667,-72.6626493581,44.07519582519999
2017,Virginia,Total carbon dioxide emissions from all sectors,All Fuels,105.58,57.38,54.79166666666666,-78.8122544727,37.5150238913
2017,Washington,Total carbon dioxide emissions from all sectors,All Fuels,79.12,46.67,46.14166666666667,-120.446866425,47.3809688818
2017,West Virginia,Total carbon dioxide emissions from all sectors,All Fuels,90.85,54.12,51.56666666666666,-80.6137119661,38.6425987436
2017,Wisconsin,Total carbon dioxide emissions from all sectors,All Fuels,98.65,44.82,42.35833333333333,-90.0116942643,44.6380301915
2017,Wyoming,Total carbon dioxide emissions from all sectors,All Fuels,62.8,42.88,40.73333333333333,-107.551454075,42.999642032
2018,Alabama,Total carbon dioxide emissions from all sectors,All Fuels,112.36,64.35,63.075,-86.8283719359,32.7898321918
2018,Arizona,Total carbon dioxide emissions from all sectors,All Fuels,94.1,62.42,59.34166666666667,-111.664418336,34.2931098705
2018,Arkansas,Total carbon dioxide emissions from all sectors,All Fuels,70.79,61.09,60.41666666666666,-92.4392676639,34.8997453322
2018,California,Total carbon dioxide emissions from all sectors,All Fuels,358.61,60.25,57.4,-119.610698951,37.2460706736
2018,Colorado,Total carbon dioxide emissions from all sectors,All Fuels,90.07,47.31,44.6,-105.547824721,38.9985518194
2018,Connecticut,Total carbon dioxide emissions from all sectors,All Fuels,37.39,50.54,48.03333333333333,-72.7257060428,41.6202863352
2018,Delaware,Total carbon dioxide emissions from all sectors,All Fuels,13.99,56.92,54.175,-75.4004040929,38.8870164548
2018,Florida,Total carbon dioxide emissions from all sectors,All Fuels,242.02,72.26,70.10833333333333,-81.7974638723,28.628439264699995
2018,Georgia,Total carbon dioxide emissions from all sectors,All Fuels,141.92,65.04,63.35,-83.4463418309,32.6492290722
2018,Idaho,Total carbon dioxide emissions from all sectors,All Fuels,19.04,44.56,42.56666666666667,-114.659382348,44.0890895052
2018,Illinois,Total carbon dioxide emissions from all sectors,All Fuels,213.11,52.28,51.61666666666667,-89.19839676140002,40.0650409125
2018,Indiana,Total carbon dioxide emissions from all sectors,All Fuels,189.22,52.33,51.3,-86.2756397346,39.9081412284
2018,Iowa,Total carbon dioxide emissions from all sectors,All Fuels,82.44,47.33,47.50833333333333,-93.50006496049998,42.0746268788
2018,Kansas,Total carbon dioxide emissions from all sectors,All Fuels,62.86,54.57,54.14166666666667,-98.3802131736,38.4847081514
2018,Kentucky,Total carbon dioxide emissions from all sectors,All Fuels,122.77,56.75,55.49166666666667,-85.2904560935,37.5266674638
2018,Louisiana,Total carbon dioxide emissions from all sectors,All Fuels,194.77,67.7,66.39999999999999,-92.5856620163,31.0584069584
2018,Maine,Total carbon dioxide emissions from all sectors,All Fuels,14.76,41.59,40.083333333333336,-69.2266474552,45.3714334913
2018,Maryland,Total carbon dioxide emissions from all sectors,All Fuels,61.69,55.75,53.75,-76.7724546076,39.0369222963
2018,Massachusetts,Total carbon dioxide emissions from all sectors,All Fuels,64.11,49.27,46.95,-71.7986394244,42.2533023991
2018,Michigan,Total carbon dioxide emissions from all sectors,All Fuels,163.72,44.79,43.56666666666666,-85.4371669561,44.3506813109
2018,Minnesota,Total carbon dioxide emissions from all sectors,All Fuels,94.76,40.31,40.06666666666666,-94.3090126515,46.3163329315
2018,Mississippi,Total carbon dioxide emissions from all sectors,All Fuels,63.23,64.71,63.65,-89.6652136847,32.750866634
2018,Missouri,Total carbon dioxide emissions from all sectors,All Fuels,124.78,55.1,54.51666666666667,-92.47741015779998,38.3676131565
2018,Montana,Total carbon dioxide emissions from all sectors,All Fuels,31.26,41.11,41.13333333333333,-109.645148622,47.0335364218
2018,Nebraska,Total carbon dioxide emissions from all sectors,All Fuels,52.36,48.19,48.38333333333333,-99.8108090713,41.5271489603
2018,Nevada,Total carbon dioxide emissions from all sectors,All Fuels,41.38,52.12,49.46666666666667,-116.65522549,39.3562373462
2018,New Hampshire,Total carbon dioxide emissions from all sectors,All Fuels,14.24,44.23,42.34166666666667,-71.5775941473,43.6856317461
2018,New Jersey,Total carbon dioxide emissions from all sectors,All Fuels,105.08,53.98,51.44166666666666,-74.6607541123,40.1844273633
2018,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,45.86,55.63,52.84166666666667,-106.108388616,34.4213707591
2018,New York,Total carbon dioxide emissions from all sectors,All Fuels,175.1,45.92,44.46666666666667,-75.5031182762,42.9403901101
2018,North Carolina,Total carbon dioxide emissions from all sectors,All Fuels,124.21,60.32,58.525,-79.3723797543,35.5415341226
2018,North Dakota,Total carbon dioxide emissions from all sectors,All Fuels,59.28,39.57,39.675,-100.469321077,47.446338517
